	maxpool_N	maxpool_H	maxpool_W	maxpool_C	maxpool_ksizeH	maxpool_ksizeW	maxpool_zPadHLeft	maxpool_zPadHRight	maxpool_zPadWLeft	maxpool_zPadWRight	maxpool_strideH	maxpool_strideW	maxpool_N1	maxpool_imgH	maxpool_imgW	maxpool_C1	time_cost
501	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2146.0
502	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	565.0
503	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	906.0
504	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	237.0
505	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	219.0
506	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	527.0
507	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	204.0
508	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	542.0
509	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	201.0
510	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1455.0
511	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2160.0
512	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	680.0
513	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	924.0
514	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	242.0
515	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	235.0
516	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	533.0
517	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	203.0
518	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	539.0
519	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	195.0
520	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1482.0
521	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2244.0
522	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	702.0
523	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	950.0
524	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	242.0
525	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	238.0
526	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	552.0
527	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	203.0
528	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	538.0
529	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	202.0
530	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1561.0
531	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2323.0
532	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	653.0
533	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	797.0
534	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	231.0
535	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	236.0
536	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	537.0
537	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	205.0
538	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	546.0
539	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	207.0
540	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1565.0
541	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2280.0
542	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	656.0
543	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	872.0
544	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	247.0
545	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	235.0
546	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	546.0
547	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	207.0
548	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	545.0
549	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	202.0
550	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1466.0
551	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2307.0
552	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	639.0
553	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	885.0
554	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	244.0
555	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	233.0
556	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	548.0
557	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	202.0
558	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	541.0
559	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	200.0
560	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1469.0
561	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2479.0
562	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	681.0
563	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	959.0
564	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	245.0
565	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	239.0
566	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	553.0
567	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	206.0
568	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	545.0
569	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	202.0
570	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1402.0
571	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2142.0
572	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	546.0
573	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	771.0
574	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	219.0
575	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	212.0
576	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	525.0
577	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	206.0
578	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	539.0
579	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	194.0
580	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1615.0
581	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2257.0
582	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	522.0
583	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	767.0
584	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	225.0
585	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	227.0
586	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	528.0
587	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	197.0
588	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	543.0
589	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	202.0
590	1.0	112.0	112.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	224.0	224.0	3.0	1531.0
591	1.0	112.0	112.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	112.0	112.0	3.0	2268.0
592	1.0	56.0	56.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	112.0	112.0	3.0	610.0
593	1.0	28.0	28.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	56.0	56.0	3.0	943.0
594	1.0	14.0	14.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	28.0	28.0	3.0	242.0
595	1.0	13.0	13.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	14.0	14.0	3.0	237.0
596	1.0	6.0	6.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	13.0	13.0	3.0	549.0
597	1.0	6.0	6.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	205.0
598	1.0	6.0	6.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	6.0	3.0	544.0
599	1.0	5.0	5.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	6.0	3.0	212.0
600	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6952.0
601	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19973.0
602	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17652.0
603	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2292.0
604	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5565.0
605	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4505.0
606	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5509.0
607	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1620.0
608	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	463.0
609	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	875.0
610	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6801.0
611	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19011.0
612	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17401.0
613	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2546.0
614	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5412.0
615	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4312.0
616	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5050.0
617	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1566.0
618	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	560.0
619	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	709.0
620	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6832.0
621	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19479.0
622	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	16945.0
623	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2328.0
624	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5346.0
625	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4435.0
626	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5262.0
627	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1516.0
628	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	619.0
629	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	905.0
630	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6815.0
631	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19363.0
632	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17831.0
633	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2254.0
634	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5295.0
635	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4169.0
636	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5286.0
637	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1503.0
638	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	506.0
639	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	848.0
640	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6602.0
641	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19646.0
642	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17713.0
643	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2430.0
644	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5456.0
645	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4364.0
646	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5300.0
647	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1349.0
648	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	588.0
649	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	883.0
650	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6738.0
651	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19668.0
652	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17423.0
653	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2288.0
654	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5438.0
655	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4535.0
656	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5384.0
657	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1659.0
658	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	627.0
659	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	857.0
660	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6723.0
661	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19110.0
662	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17399.0
663	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2119.0
664	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5646.0
665	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4273.0
666	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5094.0
667	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1704.0
668	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	626.0
669	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	915.0
670	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6686.0
671	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19914.0
672	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17553.0
673	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2395.0
674	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5351.0
675	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4560.0
676	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5401.0
677	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1557.0
678	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	628.0
679	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	903.0
680	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6760.0
681	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	19544.0
682	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	17136.0
683	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2177.0
684	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5416.0
685	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4304.0
686	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5390.0
687	1.0	53.0	53.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	106.0	106.0	3.0	1560.0
688	1.0	52.0	52.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	53.0	53.0	3.0	588.0
689	1.0	26.0	26.0	3.0	3.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	52.0	52.0	3.0	878.0
690	1.0	224.0	224.0	3.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	224.0	224.0	3.0	6403.0
691	1.0	222.0	222.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	224.0	224.0	3.0	18943.0
692	1.0	220.0	220.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	222.0	222.0	3.0	16988.0
693	1.0	110.0	110.0	3.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	220.0	220.0	3.0	2267.0
694	1.0	108.0	108.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	110.0	110.0	3.0	5427.0
695	1.0	106.0	106.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	108.0	108.0	3.0	4512.0
696	1.0	106.0	106.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	106.0	106.0	3.0	5517.0
