	conv_N	conv_H	conv_W	conv_CI	conv_FH	conv_FW	conv_CO	conv_zPadHLeft	conv_zPadHRight	conv_zPadWLeft	conv_zPadWRight	conv_strideH	conv_strideW	time_cost
1057	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	228.0
1058	1.0	14.0	14.0	704.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2077.0
1059	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	216.0
1060	1.0	14.0	14.0	736.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2115.0
1061	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	232.0
1062	1.0	14.0	14.0	768.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2198.0
1063	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	233.0
1064	1.0	14.0	14.0	800.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2277.0
1065	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	236.0
1066	1.0	14.0	14.0	832.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2470.0
1067	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	248.0
1068	1.0	14.0	14.0	864.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2443.0
1069	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	231.0
1070	1.0	14.0	14.0	896.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2529.0
1071	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	238.0
1072	1.0	14.0	14.0	928.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2584.0
1073	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	249.0
1074	1.0	14.0	14.0	960.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2692.0
1075	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	226.0
1076	1.0	14.0	14.0	992.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2756.0
1077	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	224.0
1078	1.0	14.0	14.0	1024.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	10987.0
1079	1.0	7.0	7.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	625.0
1080	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	155.0
1081	1.0	7.0	7.0	544.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	625.0
1082	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	147.0
1083	1.0	7.0	7.0	576.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	632.0
1084	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	127.0
1085	1.0	7.0	7.0	608.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	672.0
1086	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	145.0
1087	1.0	7.0	7.0	640.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	673.0
1088	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	146.0
1089	1.0	7.0	7.0	672.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	720.0
1090	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	159.0
1091	1.0	7.0	7.0	704.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	729.0
1092	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	143.0
1093	1.0	7.0	7.0	736.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	717.0
1094	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	127.0
1095	1.0	7.0	7.0	768.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	795.0
1096	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	137.0
1097	1.0	7.0	7.0	800.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	785.0
1098	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	154.0
1099	1.0	7.0	7.0	832.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	823.0
1100	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	154.0
1101	1.0	7.0	7.0	864.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	839.0
1102	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	144.0
1103	1.0	7.0	7.0	896.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	837.0
1104	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	155.0
1105	1.0	7.0	7.0	928.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	885.0
1106	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	155.0
1107	1.0	7.0	7.0	960.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	883.0
1108	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	154.0
1109	1.0	7.0	7.0	992.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	871.0
1110	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	156.0
1111	1.0	1.0	1.0	1024.0	1.0	1.0	1000.0	0.0	0.0	0.0	0.0	1.0	1.0	2204.0
1112	1.0	224.0	224.0	3.0	7.0	7.0	64.0	3.0	2.0	3.0	2.0	2.0	2.0	4312.0
1113	1.0	56.0	56.0	64.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1569.0
1114	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2433.0
1115	1.0	56.0	56.0	96.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1767.0
1116	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2392.0
1117	1.0	56.0	56.0	128.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1951.0
1118	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2377.0
1119	1.0	56.0	56.0	160.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2398.0
1120	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2440.0
1121	1.0	56.0	56.0	192.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2496.0
1122	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2419.0
1123	1.0	56.0	56.0	224.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2710.0
1124	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2269.0
1125	1.0	56.0	56.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2849.0
1126	1.0	28.0	28.0	128.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1736.0
1127	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	694.0
1128	1.0	28.0	28.0	160.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1995.0
1129	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	694.0
1130	1.0	28.0	28.0	192.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2331.0
1131	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	703.0
1132	1.0	28.0	28.0	224.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2634.0
1133	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	708.0
1134	1.0	28.0	28.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2901.0
1135	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	691.0
1136	1.0	28.0	28.0	288.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3204.0
1137	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	707.0
1138	1.0	28.0	28.0	320.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3651.0
1139	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	696.0
1140	1.0	28.0	28.0	352.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3987.0
1141	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	703.0
1142	1.0	28.0	28.0	384.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	4211.0
1143	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	723.0
1144	1.0	28.0	28.0	416.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	4508.0
1145	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	702.0
1146	1.0	28.0	28.0	448.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	4911.0
1147	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	663.0
1148	1.0	28.0	28.0	480.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5146.0
1149	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	703.0
1150	1.0	28.0	28.0	512.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	10532.0
1151	1.0	14.0	14.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	944.0
1152	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	246.0
1153	1.0	14.0	14.0	288.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1023.0
1154	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	233.0
1155	1.0	14.0	14.0	320.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1082.0
1156	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	238.0
1157	1.0	14.0	14.0	352.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1181.0
1158	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	254.0
1159	1.0	14.0	14.0	384.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1290.0
1160	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	232.0
1161	1.0	14.0	14.0	416.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1331.0
1162	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	231.0
1163	1.0	14.0	14.0	448.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1470.0
1164	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	238.0
1165	1.0	14.0	14.0	480.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1482.0
1166	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	239.0
1167	1.0	14.0	14.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1590.0
1168	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	228.0
1169	1.0	14.0	14.0	544.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1702.0
1170	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	243.0
1171	1.0	14.0	14.0	576.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1741.0
1172	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	236.0
1173	1.0	14.0	14.0	608.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1804.0
1174	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	250.0
1175	1.0	14.0	14.0	640.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1874.0
1176	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	219.0
1177	1.0	14.0	14.0	672.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1976.0
1178	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	239.0
1179	1.0	14.0	14.0	704.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2065.0
1180	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	267.0
1181	1.0	14.0	14.0	736.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2126.0
1182	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	217.0
1183	1.0	14.0	14.0	768.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2224.0
1184	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	240.0
1185	1.0	14.0	14.0	800.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2286.0
1186	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	230.0
1187	1.0	14.0	14.0	832.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2428.0
1188	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	241.0
1189	1.0	14.0	14.0	864.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2458.0
1190	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	219.0
1191	1.0	14.0	14.0	896.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2544.0
1192	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	233.0
1193	1.0	14.0	14.0	928.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2605.0
1194	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	237.0
1195	1.0	14.0	14.0	960.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2735.0
1196	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	234.0
1197	1.0	14.0	14.0	992.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2777.0
1198	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	237.0
1199	1.0	14.0	14.0	1024.0	1.0	1.0	512.0	0.0	0.0	0.0	0.0	1.0	1.0	10983.0
1200	1.0	7.0	7.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	631.0
1201	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	138.0
1202	1.0	7.0	7.0	544.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	636.0
1203	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	155.0
1204	1.0	7.0	7.0	576.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	628.0
1205	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	136.0
1206	1.0	7.0	7.0	608.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	686.0
1207	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	127.0
1208	1.0	7.0	7.0	640.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	692.0
1209	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	155.0
1210	1.0	7.0	7.0	672.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	739.0
1211	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	147.0
1212	1.0	7.0	7.0	704.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	731.0
1213	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	146.0
1214	1.0	7.0	7.0	736.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	715.0
1215	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	155.0
1216	1.0	7.0	7.0	768.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	797.0
1217	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	146.0
1218	1.0	7.0	7.0	800.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	778.0
1219	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	136.0
1220	1.0	7.0	7.0	832.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	819.0
1221	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	126.0
1222	1.0	7.0	7.0	864.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	819.0
1223	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	155.0
1224	1.0	7.0	7.0	896.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	805.0
1225	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	151.0
1226	1.0	7.0	7.0	928.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	884.0
1227	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	147.0
1228	1.0	7.0	7.0	960.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	878.0
1229	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	153.0
1230	1.0	7.0	7.0	992.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	868.0
1231	1.0	7.0	7.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	161.0
1232	1.0	1.0	1.0	1024.0	1.0	1.0	1000.0	0.0	0.0	0.0	0.0	1.0	1.0	2278.0
1233	1.0	224.0	224.0	3.0	7.0	7.0	64.0	3.0	2.0	3.0	2.0	2.0	2.0	4377.0
1234	1.0	56.0	56.0	64.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1374.0
1235	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2500.0
1236	1.0	56.0	56.0	96.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1878.0
1237	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2520.0
1238	1.0	56.0	56.0	128.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1949.0
1239	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2506.0
1240	1.0	56.0	56.0	160.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2309.0
1241	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2503.0
1242	1.0	56.0	56.0	192.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2567.0
1243	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2410.0
1244	1.0	56.0	56.0	224.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2650.0
1245	1.0	56.0	56.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	2472.0
1246	1.0	56.0	56.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2772.0
1247	1.0	28.0	28.0	128.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1670.0
1248	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	708.0
1249	1.0	28.0	28.0	160.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2070.0
1250	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	683.0
1251	1.0	28.0	28.0	192.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2259.0
1252	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	709.0
1253	1.0	28.0	28.0	224.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2716.0
1254	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	719.0
1255	1.0	28.0	28.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	2938.0
1256	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	712.0
1257	1.0	28.0	28.0	288.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3291.0
1258	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	693.0
1259	1.0	28.0	28.0	320.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3632.0
1260	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	690.0
1261	1.0	28.0	28.0	352.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	3956.0
1262	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	696.0
1263	1.0	28.0	28.0	384.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	4172.0
1264	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	719.0
1265	1.0	28.0	28.0	416.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	4542.0
1266	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	712.0
1267	1.0	28.0	28.0	448.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	4959.0
1268	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	706.0
1269	1.0	28.0	28.0	480.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	5172.0
1270	1.0	28.0	28.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	725.0
1271	1.0	28.0	28.0	512.0	1.0	1.0	256.0	0.0	0.0	0.0	0.0	1.0	1.0	10551.0
1272	1.0	14.0	14.0	256.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	953.0
1273	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	239.0
1274	1.0	14.0	14.0	288.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1044.0
1275	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	263.0
1276	1.0	14.0	14.0	320.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1090.0
1277	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	220.0
1278	1.0	14.0	14.0	352.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1182.0
1279	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	257.0
1280	1.0	14.0	14.0	384.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1335.0
1281	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	252.0
1282	1.0	14.0	14.0	416.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1333.0
1283	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	241.0
1284	1.0	14.0	14.0	448.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1439.0
1285	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	227.0
1286	1.0	14.0	14.0	480.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1493.0
1287	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	227.0
1288	1.0	14.0	14.0	512.0	1.0	1.0	128.0	0.0	0.0	0.0	0.0	1.0	1.0	1568.0
1289	1.0	14.0	14.0	128.0	3.0	3.0	32.0	1.0	1.0	1.0	1.0	1.0	1.0	251.0
