	BN2_C	BN2_H	BN2_W	time_cost
921	448.0	28.0	28.0	778.0
922	480.0	28.0	28.0	638.0
923	512.0	28.0	28.0	794.0
924	256.0	14.0	14.0	87.0
925	288.0	14.0	14.0	106.0
926	320.0	14.0	14.0	107.0
927	352.0	14.0	14.0	104.0
928	384.0	14.0	14.0	137.0
929	416.0	14.0	14.0	148.0
930	448.0	14.0	14.0	176.0
931	480.0	14.0	14.0	194.0
932	512.0	14.0	14.0	189.0
933	544.0	14.0	14.0	181.0
934	576.0	14.0	14.0	181.0
935	608.0	14.0	14.0	188.0
936	640.0	14.0	14.0	196.0
937	672.0	14.0	14.0	264.0
938	704.0	14.0	14.0	249.0
939	736.0	14.0	14.0	299.0
940	768.0	14.0	14.0	274.0
941	800.0	14.0	14.0	286.0
942	832.0	14.0	14.0	275.0
943	864.0	14.0	14.0	277.0
944	896.0	14.0	14.0	303.0
945	928.0	14.0	14.0	357.0
946	960.0	14.0	14.0	358.0
947	992.0	14.0	14.0	320.0
948	1024.0	14.0	14.0	454.0
949	512.0	7.0	7.0	46.0
950	544.0	7.0	7.0	59.0
951	576.0	7.0	7.0	63.0
952	608.0	7.0	7.0	64.0
953	640.0	7.0	7.0	70.0
954	672.0	7.0	7.0	86.0
955	704.0	7.0	7.0	66.0
956	736.0	7.0	7.0	96.0
957	768.0	7.0	7.0	80.0
958	800.0	7.0	7.0	77.0
959	832.0	7.0	7.0	96.0
960	864.0	7.0	7.0	90.0
961	896.0	7.0	7.0	91.0
962	928.0	7.0	7.0	95.0
963	960.0	7.0	7.0	93.0
964	992.0	7.0	7.0	100.0
965	7.0	7.0	1024.0	95.0
966	64.0	56.0	56.0	390.0
967	96.0	56.0	56.0	671.0
968	128.0	56.0	56.0	811.0
969	160.0	56.0	56.0	976.0
970	192.0	56.0	56.0	1138.0
971	224.0	56.0	56.0	1377.0
972	256.0	56.0	56.0	1383.0
973	128.0	28.0	28.0	177.0
974	160.0	28.0	28.0	222.0
975	192.0	28.0	28.0	294.0
